	id	name	energy	duration_ms	track_href	album_image
465	41zXlQxzTi6cGAjpOXyLYH	idontwannabeyouanymore	0.412	203569.0	https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH	https://i.scdn.co/image/ab67616d0000b2733d2dfa42f771cd458b194979
466	4R2kfaDFhslZEMJqAFNpdd	cardigan	0.581	239560.0	https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd	https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795
467	7x9aauaA9cu6tyfpHnqDLo	Seven (feat. Latto)	0.832	185427.0	https://api.spotify.com/v1/tracks/7x9aauaA9cu6tyfpHnqDLo	https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
468	2nMeu6UenVvwUktBCpLMK9	Young And Beautiful	0.416	236053.0	https://api.spotify.com/v1/tracks/2nMeu6UenVvwUktBCpLMK9	https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
469	2dHHgzDwk4BJdRwy9uXhTO	Creepin' (with The Weeknd & 21 Savage)	0.62	221520.0	https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO	https://i.scdn.co/image/ab67616d0000b273d7fb3e4c63020039d1cff6b2
470	4EWCNWgDS8707fNSZ1oaA5	Heartless	0.647	211000.0	https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5	https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89
471	4k6Uh1HXdhtusDW5y8Gbvy	Bad Habit	0.494	232067.0	https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy	https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18
472	1tkg4EHVoqnhR6iFEXb60y	What You Know Bout Love	0.548	160000.0	https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y	https://i.scdn.co/image/ab67616d0000b27368968350c2550e36d96344ee
473	0JXXNGljqupsJaZsgSbMZV	Sure Thing	0.607	195373.0	https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV	https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369
474	1s7oOCT8vauUh01PbJD6ps	Calm Down (with Selena Gomez)	0.802	239318.0	https://api.spotify.com/v1/tracks/1s7oOCT8vauUh01PbJD6ps	https://i.scdn.co/image/ab67616d0000b273d5a8395b0d80b8c48a5d851c
475	127QTOFJsJQp5LbJbu3A1y	Toosie Slide	0.454	247059.0	https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y	https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
476	7hU3IHwjX150XLoTVmjD0q	MONEY	0.554	168228.0	https://api.spotify.com/v1/tracks/7hU3IHwjX150XLoTVmjD0q	https://i.scdn.co/image/ab67616d0000b2736443676b54522a86f6323e65
477	5IgjP7X4th6nMNDh4akUHb	Under The Influence	0.69	184613.0	https://api.spotify.com/v1/tracks/5IgjP7X4th6nMNDh4akUHb	https://i.scdn.co/image/ab67616d0000b273330f11fb125bb80b760f9e19
478	1yvMUkIOTeUNtNWlWRgANS	Unstoppable	0.779	217747.0	https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS	https://i.scdn.co/image/ab67616d0000b2739a494f7d8909a6cc4ceb74ac
479	4Of7rzpRpV1mWRbhp5rAqG	Bruises	0.308	220492.0	https://api.spotify.com/v1/tracks/4Of7rzpRpV1mWRbhp5rAqG	https://i.scdn.co/image/ab67616d0000b273754b2fddebe7039fdb912837
480	7fJtPlEZKxu6gvkfBFc5tW	Too Good	0.653	263373.0	https://api.spotify.com/v1/tracks/7fJtPlEZKxu6gvkfBFc5tW	https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2
481	7uzmGiiJyRfuViKKK3lVmR	Mine	0.789	131064.0	https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR	https://i.scdn.co/image/ab67616d0000b27382e3e6968e73ec00a9f7861b
482	48gsLPdOUEDjr7P8Wvykne	Budapest	0.247	202120.0	https://api.spotify.com/v1/tracks/48gsLPdOUEDjr7P8Wvykne	https://i.scdn.co/image/ab67616d0000b273f9f2d43ff44bdfbe8c556f8d
483	1P17dC1amhFzptugyAO7Il	Look What You Made Me Do	0.709	211853.0	https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il	https://i.scdn.co/image/ab67616d0000b2735addc393ba356de1067a846a
484	4hQ6UGyWQIGJmHSo0J88JW	Back To You - From 13 Reasons Why – Season 2 Soundtrack	0.724	207905.0	https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW	https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b
485	3ZOEytgrvLwQaqXreDs2Jx	Can't Stop	0.938	269000.0	https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx	https://i.scdn.co/image/ab67616d0000b27330885dcb2b5f38512fbcbc59
486	6Ox1rvlwEpB49drasQm6RF	Star Shopping	0.471	142000.0	https://api.spotify.com/v1/tracks/6Ox1rvlwEpB49drasQm6RF	https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4
487	5W8YXBz9MTIDyrpYaCg2Ky	Last Resort	0.89	199907.0	https://api.spotify.com/v1/tracks/5W8YXBz9MTIDyrpYaCg2Ky	https://i.scdn.co/image/ab67616d0000b2736404fdef267b14d7a548f182
488	6Tsu3OsuMz4KEGKbOYd6A0	Hypnotize - 2007 Remaster	0.694	230000.0	https://api.spotify.com/v1/tracks/6Tsu3OsuMz4KEGKbOYd6A0	https://i.scdn.co/image/ab67616d0000b273985bf5ede2fe4a048ee85f28
489	3FAJ6O0NOHQV8Mc5Ri6ENp	Heartbreak Anniversary	0.465	198371.0	https://api.spotify.com/v1/tracks/3FAJ6O0NOHQV8Mc5Ri6ENp	https://i.scdn.co/image/ab67616d0000b273639fea4197e676cfe9512e04
490	2gam98EZKrF9XuOkU13ApN	Promiscuous	0.97	242293.0	https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN	https://i.scdn.co/image/ab67616d0000b2733317fc12f8b9a9a0b8459766
491	48QmG1dfvMuYLxMPt7KSRA	No Lie	0.882	221176.0	https://api.spotify.com/v1/tracks/48QmG1dfvMuYLxMPt7KSRA	https://i.scdn.co/image/ab67616d0000b273a6f439c8957170652f9410e2
492	5FgPwJ7Nh2FVmIXviKl2VF	Make You Feel My Love	0.172	212040.0	https://api.spotify.com/v1/tracks/5FgPwJ7Nh2FVmIXviKl2VF	https://i.scdn.co/image/ab67616d0000b2732d564195ed3dd7b70d64862c
493	0FZ4Dmg8jJJAPJnvBIzD9z	ZEZE (feat. Travis Scott & Offset)	0.603	228760.0	https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z	https://i.scdn.co/image/ab67616d0000b273da737a3e194e3b9a46c1a6a3
494	5OCJzvD7sykQEKHH7qAC3C	God is a woman	0.658	197547.0	https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C	https://i.scdn.co/image/ab67616d0000b273f9508eb3070b95ceeb82788b
495	5IVuqXILoxVWvWEPm82Jxr	Crazy In Love (feat. Jay-Z)	0.77	236133.0	https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr	https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394
496	7xB3TwyZMOnKcF50RIXh5b	Rap God	0.843	363521.0	https://api.spotify.com/v1/tracks/7xB3TwyZMOnKcF50RIXh5b	https://i.scdn.co/image/ab67616d0000b27345680a4a57c97894490a01c1
497	6Vc5wAMmXdKIAM7WUoEb7N	Say Something	0.147	229400.0	https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N	https://i.scdn.co/image/ab67616d0000b2733c65085a58aae2cccd892cbe
498	27tNWlhdAryQY04Gb2ZhUI	Roar	0.771	223546.0	https://api.spotify.com/v1/tracks/27tNWlhdAryQY04Gb2ZhUI	https://i.scdn.co/image/ab67616d0000b273554488d0c51967b1654d8ce5
499	0HPD5WQqrq7wPWR7P7Dw1i	TiK ToK	0.837	199693.0	https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i	https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22
500	2YlZnw2ikdb837oKMKjBkW	Like I'm Gonna Lose You (feat. John Legend)	0.53	225053.0	https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW	https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c
501	63T7DJ1AFDD6Bn8VzG6JE8	Paint It, Black	0.795	202267.0	https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8	https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc
502	7EZC6E7UjZe63f1jRmkWxt	Zombie	0.649	306440.0	https://api.spotify.com/v1/tracks/7EZC6E7UjZe63f1jRmkWxt	https://i.scdn.co/image/ab67616d0000b273bad7062c3fd2f2d037989694
503	4HYDUMY0xSpeBr0AMY9cUz	La Curiosidad	0.677	219048.0	https://api.spotify.com/v1/tracks/4HYDUMY0xSpeBr0AMY9cUz	https://i.scdn.co/image/ab67616d0000b27372d481a5999197ef5f42f796
504	0COqiPhxzoWICwFCS4eZcp	Bring Me To Life	0.943	235893.0	https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp	https://i.scdn.co/image/ab67616d0000b273509c45194c1ef6c1cb509e5d
505	7MmG8p0F9N3C4AXdK6o6Eb	Outside (feat. Ellie Goulding)	0.823	227267.0	https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb	https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432
506	58HvfVOeJY7lUuCqF0m3ly	MIDDLE OF THE NIGHT	0.611	184448.0	https://api.spotify.com/v1/tracks/58HvfVOeJY7lUuCqF0m3ly	https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756
507	2N5zMZX7YeL1tico8oQxa9	Crazy	0.741	182066.0	https://api.spotify.com/v1/tracks/2N5zMZX7YeL1tico8oQxa9	https://i.scdn.co/image/ab67616d0000b27353a2e11c1bde700722fecd2e
508	0rmGAIH9LNJewFw7nKzZnc	You Give Love A Bad Name	0.96	222707.0	https://api.spotify.com/v1/tracks/0rmGAIH9LNJewFw7nKzZnc	https://i.scdn.co/image/ab67616d0000b27361a13426a99fd3500e2fff54
509	2tGvwE8GcFKwNdAXMnlbfl	happier	0.443	175933.0	https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl	https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac
510	7eBqSVxrzQZtK2mmgRG6lC	Murder on My Mind	0.73	268434.0	https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC	https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a
511	0y60itmpH0aPKsFiGxmtnh	Wait a Minute!	0.705	196520.0	https://api.spotify.com/v1/tracks/0y60itmpH0aPKsFiGxmtnh	https://i.scdn.co/image/ab67616d0000b2730f5397dc6aa91374897182e0
512	4y1LsJpmMti1PfRQV9AWWe	Girls Just Want to Have Fun	0.799	238267.0	https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe	https://i.scdn.co/image/ab67616d0000b2736ee651e65c3766d80e7fcab7
513	2EjXfH91m7f8HiJN1yQg97	Rockin' Around The Christmas Tree	0.472	126267.0	https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97	https://i.scdn.co/image/ab67616d0000b27352f532df7ba3269b0242fed9
514	0lizgQ7Qw35od7CYaoMBZb	Santa Tell Me	0.621	204093.0	https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb	https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3
515	2qOm7ukLyHUXWyR4ZWLwxA	It Was A Good Day	0.744	260000.0	https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA	https://i.scdn.co/image/ab67616d0000b273a1db745e63940bc06985dea5
516	5UWwZ5lm5PKu6eKsHAGxOk	Everlong	0.881	250547.0	https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk	https://i.scdn.co/image/ab67616d0000b273994c319841a923465d62e271
517	3BovdzfaX4jb5KFQwoPfAw	Beat It	0.711	258400.0	https://api.spotify.com/v1/tracks/3BovdzfaX4jb5KFQwoPfAw	https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b
518	2V65y3PX4DkRhy1djlxd9p	Don't You Worry Child - Radio Edit	0.84	212862.0	https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p	https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97
519	5e9TFTbltYBg2xThimr0rU	The Chain - 2004 Remaster	0.67	270213.0	https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU	https://i.scdn.co/image/ab67616d0000b2739cfe80c0c05ce104f7bab18e
520	3AVrVz5rK8Hrqo9YGiVGN5	Apocalypse	0.467	290147.0	https://api.spotify.com/v1/tracks/3AVrVz5rK8Hrqo9YGiVGN5	https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b
521	4RCWB3V8V0dignt99LZ8vH	Hey There Delilah	0.291	232533.0	https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH	https://i.scdn.co/image/ab67616d0000b2736b701428ed4c6e053902174a
522	5MxNLUsfh7uzROypsoO5qe	Dream On	0.433	266960.0	https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe	https://i.scdn.co/image/ab67616d0000b273beae6e69d6505fd379ef3081
523	4BHzQ9C00ceJxfG16AlNWb	Send My Love (To Your New Lover)	0.524	223080.0	https://api.spotify.com/v1/tracks/4BHzQ9C00ceJxfG16AlNWb	https://i.scdn.co/image/ab67616d0000b273b11078ee23dcd99e085ac33e
524	1PS1QMdUqOal0ai3Gt7sDQ	Gold Digger	0.696	207627.0	https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ	https://i.scdn.co/image/ab67616d0000b2734c3bbcff5e7248e415548f12
525	7l94dyN2hX9c6wWcZQuOGJ	Dangerous Woman	0.602	235947.0	https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ	https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2
526	36lqt57OHqk48BVFzPDEKt	Midnight City	0.752	243960.0	https://api.spotify.com/v1/tracks/36lqt57OHqk48BVFzPDEKt	https://i.scdn.co/image/ab67616d0000b2735f9393fda71e7df39b34defd
527	3gdewACMIVMEWVbyb8O9sY	Rocket Man (I Think It's Going To Be A Long, Long Time)	0.532	281613.0	https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY	https://i.scdn.co/image/ab67616d0000b27307e66d3237a8d19f51a7ac08
528	2m1hi0nfMR9vdGC8UcrnwU	All The Small Things	0.897	167067.0	https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU	https://i.scdn.co/image/ab67616d0000b2733009007708ab5134936a58b3
529	2CEgGE6aESpnmtfiZwYlbV	Dynamite	0.783	202613.0	https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV	https://i.scdn.co/image/ab67616d0000b2736da502e35a7a3e48de2b0f74
530	2Foc5Q5nqNiosCNqttzHof	Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]	0.811	248413.0	https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof	https://i.scdn.co/image/ab67616d0000b27366c3eb32692a0ae487079cf1
531	6tDDoYIxWvMLTdKpjFkc1B	telepatía	0.524	160191.0	https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B	https://i.scdn.co/image/ab67616d0000b2731d5cf960a92bb8b03fc2be7f
532	1IHWl5LamUGEuP4ozKQSXZ	Tití Me Preguntó	0.715	243717.0	https://api.spotify.com/v1/tracks/1IHWl5LamUGEuP4ozKQSXZ	https://i.scdn.co/image/ab67616d0000b273044a5466dac00f7b3c570b99
533	54ipXppHLA8U4yqpOFTUhr	Bones	0.75	165265.0	https://api.spotify.com/v1/tracks/54ipXppHLA8U4yqpOFTUhr	https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
534	6vN77lE9LK6HP2DewaN6HZ	Yes Indeed	0.346	142273.0	https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ	https://i.scdn.co/image/ab67616d0000b273fc915b69600dce2991a61f13
535	7ju97lgwC2rKQ6wwsf9no9	Rain On Me (with Ariana Grande)	0.855	182200.0	https://api.spotify.com/v1/tracks/7ju97lgwC2rKQ6wwsf9no9	https://i.scdn.co/image/ab67616d0000b2736cab41f8c84d6164976400d4
536	3vv9phIu6Y1vX3jcqaGz5Z	Roses	0.802	226739.0	https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z	https://i.scdn.co/image/ab67616d0000b2736040effba89b9b00a6f6743a
537	6Knv6wdA0luoMUuuoYi2i1	My House	0.702	192191.0	https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1	https://i.scdn.co/image/ab67616d0000b2738d2cfad007b9431f48aef135
538	5N5k9nd479b1xpDZ4usjrg	Promises (with Sam Smith)	0.768	213309.0	https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg	https://i.scdn.co/image/ab67616d0000b2737947bf3e8af32378de181b41
539	3xKsf9qdS1CyvXSMEid6g8	Pink + White	0.545	184516.0	https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8	https://i.scdn.co/image/ab67616d0000b273ccdcbd450e42fc7b27a82a1f
540	6Pgkp4qUoTmJIPn7ReaGxL	Without You (feat. Sandro Cavazza)	0.858	181673.0	https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL	https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
541	5bZtRlMBU76vHuDOb1GM5u	Perfect Strangers	0.833	195313.0	https://api.spotify.com/v1/tracks/5bZtRlMBU76vHuDOb1GM5u	https://i.scdn.co/image/ab67616d0000b273a26cc58b4d64c2ece3376389
542	7oGZAicScQt96OAW4AruYy	Want to Want Me	0.68	207719.0	https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy	https://i.scdn.co/image/ab67616d0000b2731d7a663d22101126d6f64432
543	0F7FA14euOIX8KcbEturGH	Old Town Road	0.53	113000.0	https://api.spotify.com/v1/tracks/0F7FA14euOIX8KcbEturGH	https://i.scdn.co/image/ab67616d0000b273519241bcfc352fc3eaaac5db
544	2wrJq5XKLnmhRXHIAf9xBa	10,000 Hours (with Justin Bieber)	0.63	167693.0	https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa	https://i.scdn.co/image/ab67616d0000b273c0e7bf5cdd630f314f20586a
545	42CeaId2XNlxugDvyqHfDf	Candy Paint	0.688	229573.0	https://api.spotify.com/v1/tracks/42CeaId2XNlxugDvyqHfDf	https://i.scdn.co/image/ab67616d0000b27386953b1cbaa29e477db0b479
546	1rv46mRwDqMEhOBZ7vODg3	It's Beginning to Look a Lot like Christmas	0.223	207200.0	https://api.spotify.com/v1/tracks/1rv46mRwDqMEhOBZ7vODg3	https://i.scdn.co/image/ab67616d0000b273bf95d2beddffbdb488310f67
547	5odlY52u43F5BjByhxg7wg	golden hour	0.593	209260.0	https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg	https://i.scdn.co/image/ab67616d0000b2732ead7786631d8dd3b59be4f0
548	3SdTKo2uVsxFblQjpScoHy	Stand By Me	0.306	180056.0	https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy	https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954
549	1SOClUWhOi8vHZYMz3GluK	Infinity	0.673	237720.0	https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK	https://i.scdn.co/image/ab67616d0000b2731813ea8f590a0aab2820f922
550	57iDDD9N9tTWe75x6qhStw	Bitter Sweet Symphony - Remastered 2016	0.917	357267.0	https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw	https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f
551	4ZLzoOkj0MPWrTLvooIuaa	Get You The Moon (feat. Snøw)	0.235	179080.0	https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa	https://i.scdn.co/image/ab67616d0000b273707d13d3f87652e737e94d45
552	69vToJ9BMbbLlFZo7k7A7B	You Are The Reason	0.235	204326.0	https://api.spotify.com/v1/tracks/69vToJ9BMbbLlFZo7k7A7B	https://i.scdn.co/image/ab67616d0000b273121a9af58f3604f78dd68f6b
553	7EkWXAI1wn8Ii883ecd9xr	Freaks	0.941	147062.0	https://api.spotify.com/v1/tracks/7EkWXAI1wn8Ii883ecd9xr	https://i.scdn.co/image/ab67616d0000b273f2d671c22b70e01b78a618a8
554	1DunhgeZSEgWiIYbHqXl0c	Latch	0.735	255867.0	https://api.spotify.com/v1/tracks/1DunhgeZSEgWiIYbHqXl0c	https://i.scdn.co/image/ab67616d0000b2739efda673310de265a2c1cf1f
555	4SSnFejRGlZikf02HLewEF	bury a friend	0.389	193143.0	https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF	https://i.scdn.co/image/ab67616d0000b2737d9cf15a27f29ffc8ef01e8d
556	3F5CgOj3wFlRv51JsHbxhe	Jimmy Cooks (feat. 21 Savage)	0.673	218365.0	https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe	https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce
557	2L6orAlH8tBhiFTumIfMyF	Call on Me - Ryan Riback Remix	0.838	222041.0	https://api.spotify.com/v1/tracks/2L6orAlH8tBhiFTumIfMyF	https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37
558	5pY3ovFxbvAg7reGZjJQSp	I See Fire	0.176	299147.0	https://api.spotify.com/v1/tracks/5pY3ovFxbvAg7reGZjJQSp	https://i.scdn.co/image/ab67616d0000b2731148c1ca867495f48cd3532a
559	5gDWsRxpJ2lZAffh5p7K0w	Stargirl Interlude	0.47	111627.0	https://api.spotify.com/v1/tracks/5gDWsRxpJ2lZAffh5p7K0w	https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd
560	4xh7W7tlNMIczFhupCPniY	Go Your Own Way - 2004 Remaster	0.941	223613.0	https://api.spotify.com/v1/tracks/4xh7W7tlNMIczFhupCPniY	https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
561	5fnA9mkIfScSqHIpeDyvck	Prayer in C - Robin Schulz Radio Edit	0.875	189413.0	https://api.spotify.com/v1/tracks/5fnA9mkIfScSqHIpeDyvck	https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b
562	6ZapsNk1ZpaebNXAIohP9R	Home	0.589	303200.0	https://api.spotify.com/v1/tracks/6ZapsNk1ZpaebNXAIohP9R	https://i.scdn.co/image/ab67616d0000b2730538d5d965798a403219a470
563	0gb1J5UrTpzaU1s3nupgCd	No Money	0.916	189127.0	https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd	https://i.scdn.co/image/ab67616d0000b27393769b06d10205212197060a
564	5Sf3GyLEAzJXxZ5mbCPXTu	Waves - Robin Schulz Radio Edit	0.51	208133.0	https://api.spotify.com/v1/tracks/5Sf3GyLEAzJXxZ5mbCPXTu	https://i.scdn.co/image/ab67616d0000b273119cb56f073efd326643dcfe
565	3hUxzQpSfdDqwM3ZTFQY0K	august	0.623	261923.0	https://api.spotify.com/v1/tracks/3hUxzQpSfdDqwM3ZTFQY0K	https://i.scdn.co/image/ab67616d0000b273067dfba04c23ce2887041fff
566	7qCAVkHWZkF44OzOUKf8Cr	El Perdón (with Enrique Iglesias)	0.69	205907.0	https://api.spotify.com/v1/tracks/7qCAVkHWZkF44OzOUKf8Cr	https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
567	6fujklziTHa8uoM5OQSfIo	Black Beatles	0.632	291893.0	https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo	https://i.scdn.co/image/ab67616d0000b273d77dbcd4dbd37cdfa61771fa
568	7x5xYW5W42OGPAdHUyyguy	Locked Away (feat. Adam Levine)	0.671	227480.0	https://api.spotify.com/v1/tracks/7x5xYW5W42OGPAdHUyyguy	https://i.scdn.co/image/ab67616d0000b273881fb62d913fe712fc2e1c95
569	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	0.485	204502.0	https://api.spotify.com/v1/tracks/6EpRaXYhGOB3fj4V2uDkMJ	https://i.scdn.co/image/ab67616d0000b2739519b1a9e2b552407e65b01a
570	4qKcDkK6siZ7Jp1Jb4m0aL	Look Alive (feat. Drake)	0.581	181263.0	https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL	https://i.scdn.co/image/ab67616d0000b273ec1abb2ba5e210e826161111
571	3WRQUvzRvBDr4AxMWhXc5E	Sunset Lover	0.525	238907.0	https://api.spotify.com/v1/tracks/3WRQUvzRvBDr4AxMWhXc5E	https://i.scdn.co/image/ab67616d0000b27355cad990bc1ce5808367fa0e
572	6NMNgWgEAzde5M8U3lc6FN	Fake Love	0.543	207813.0	https://api.spotify.com/v1/tracks/6NMNgWgEAzde5M8U3lc6FN	https://i.scdn.co/image/ab67616d0000b27344bb39545f5d7176080d17ae
573	4iZPNYqzI2L0uwuUKun7Aa	Stole the Show	0.662	222801.0	https://api.spotify.com/v1/tracks/4iZPNYqzI2L0uwuUKun7Aa	https://i.scdn.co/image/ab67616d0000b273661c8483951f2164de184541
574	3vbqb78xzvD3CJl7ZeW83c	Ain't Nobody (Loves Me Better)	0.564	186147.0	https://api.spotify.com/v1/tracks/3vbqb78xzvD3CJl7ZeW83c	https://i.scdn.co/image/ab67616d0000b273e39ce06f9453fcaa01b26f26
575	12KUFSHFgT0XCoiSlvdQi4	Break Free	0.702	214840.0	https://api.spotify.com/v1/tracks/12KUFSHFgT0XCoiSlvdQi4	https://i.scdn.co/image/ab67616d0000b2739454b8f458173b456a43a1cc
576	6b2RcmUt1g9N9mQ3CbjX2Y	How Do You Sleep?	0.682	202205.0	https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y	https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa
577	69uxyAqqPIsUyTO8txoP2M	Adventure of a Lifetime	0.924	263787.0	https://api.spotify.com/v1/tracks/69uxyAqqPIsUyTO8txoP2M	https://i.scdn.co/image/ab67616d0000b27376bc1c851462191faec76bf8
578	3oqCnpAoHf3SDFynxx7AU4	Fancy	0.709	199938.0	https://api.spotify.com/v1/tracks/3oqCnpAoHf3SDFynxx7AU4	https://i.scdn.co/image/ab67616d0000b2738ff7c3580d429c8212b9a3b6
579	4RXpgGM7A4Hg7cFBoH5KyF	Hey Brother	0.78	255093.0	https://api.spotify.com/v1/tracks/4RXpgGM7A4Hg7cFBoH5KyF	https://i.scdn.co/image/ab67616d0000b273d9a2b1573a908ab2af1b6614
580	14Rcq31SafFBHNEwXrtR2B	Hold On, We're Going Home	0.413	227880.0	https://api.spotify.com/v1/tracks/14Rcq31SafFBHNEwXrtR2B	https://i.scdn.co/image/ab67616d0000b2734cfcceb6f9b1aae8752810e7
